symbol,entrez
MESTP2,100421572
LOC100421574,100421574
FAM21EP,100421577
EIF4A2P2,100421579
LOC100421580,100421580
GCNT1P3,100421581
PAIP1P1,100421582
LOC100421583,100421583
LOC100421587,100421587
FAM60BP,100421588
LRRC37A7P,100421589
LOC100421591,100421591
LOC100421593,100421593
LOC100421594,100421594
LOC100421595,100421595
LOC100421597,100421597
GCNT1P5,100421598
TVP23CP1,100421599
PPATP2,100421601
LOC100421602,100421602
LOC100421603,100421603
LOC100421606,100421606
LOC100421610,100421610
LOC100421611,100421611
LOC100421614,100421614
LOC100421617,100421617
LOC100421618,100421618
LOC100421620,100421620
LOC100421621,100421621
LOC100421622,100421622
LOC100421623,100421623
METTL21AP1,100421629
LOC100421630,100421630
LOC100421632,100421632
WARS2P1,100421633
CUBNP3,100421634
LOC100421636,100421636
LOC100421637,100421637
CTAGE13P,100421638
LOC100421641,100421641
LOC100421642,100421642
LOC100421646,100421646
SUCLA2P3,100421648
LOC100421651,100421651
PTP4A1P1,100421652
LOC100421655,100421655
HNRNPDLP4,100421657
LOC100421658,100421658
LOC100421663,100421663
LOC100421664,100421664
LOC100421667,100421667
LOC100421669,100421669
LOC100421670,100421670
SUCLG2P1,100421671
LOC100421672,100421672
LOC100421673,100421673
LOC100421674,100421674
ARL2BPP9,100421675
PTP4A1P7,100421681
LOC100421684,100421684
LOC100421685,100421685
LOC100421689,100421689
LOC100421690,100421690
LOC100421691,100421691
LOC100421692,100421692
LOC100421693,100421693
GLULP5,100421694
LOC100421695,100421695
LOC100421696,100421696
LOC100421697,100421697
LOC100421698,100421698
LOC100421699,100421699
LOC100421700,100421700
LOC100421701,100421701
LOC100421702,100421702
LOC100421703,100421703
LOC100421704,100421704
LOC100421705,100421705
LOC100421706,100421706
LOC100421707,100421707
LOC100421708,100421708
LOC100421709,100421709
LOC100421710,100421710
SUCLG2P3,100421712
UBE2Q2P4Y,100421716
UBE2Q2P5Y,100421717
NEK4P1,100421718
LOC100421721,100421721
BNIP3P5,100421724
NEK4P3,100421728
VPS26BP1,100421729
LOC100421730,100421730
VPS26AP1,100421731
EEF1GP6,100421733
NEK4P2,100421734
BNIP3P3,100421736
LOC100421737,100421737
LOC100421741,100421741
LOC100421742,100421742
LOC100421746,100421746
LOC100421749,100421749
LOC100421751,100421751
BNIP3P2,100421754
LOC100421756,100421756
LOC100421765,100421765
LOC100421766,100421766
LOC100421767,100421767
LOC100421768,100421768
LOC100421769,100421769
LOC100421771,100421771
LOC100421774,100421774
LOC100421775,100421775
NIPA2P4,100421776
LOC100421779,100421779
LOC100421782,100421782
LOC100421784,100421784
LOC100421787,100421787
LOC100421788,100421788
LOC100421790,100421790
LOC100421793,100421793
HNRNPCP6,100421794
ST3GAL5P1,100421795
EEF1A1P19,100421796
EEF1A1P20,100421797
LOC100421798,100421798
LONRF2P2,100421799
LOC100421802,100421802
ENPP7P9,100421803
ST3GAL1P1,100421804
ENPP7P10,100421805
ENPP7P11,100421806
EEF1A1P21,100421807
LOC100421808,100421808
LOC100421809,100421809
LOC100421810,100421810
LOC100421811,100421811
ENPP7P2,100421813
EEF1A1P23,100421815
ENPP7P4,100421816
LOC100421817,100421817
LOC100421819,100421819
EEF1A1P36,100421820
LOC100421821,100421821
LOC100421822,100421822
ENPP7P1,100421823
LOC100421824,100421824
EEF1A1P37,100421825
LONRF2P1,100421827
HNRNPCP4,100421828
EEF1A1P10,100421829
LOC100421840,100421840
LOC100421842,100421842
EEF1A1P4,100421854
LOC100421855,100421855
ENPP7P7,100421859
ENPP7P8,100421860
CBX3P3,100421861
LOC100421863,100421863
EEF1A1P3,100421865
LOC100421868,100421868
LOC100421870,100421870
LOC100421893,100421893
LOC100421894,100421894
LOC100421901,100421901
LOC100421910,100421910
LOC100421925,100421925
LOC100421926,100421926
CBX3P5,100421943
ARPC3P4,100421973
CBX3P7,100421975
LOC100421976,100421976
LOC100421985,100421985
LOC100422013,100422013
EFTUD1P2,100422019
LOC100422020,100422020
LOC100422021,100422021
LOC100422022,100422022
UGT2A3P7,100422023
LOC100422024,100422024
LOC100422026,100422026
LOC100422029,100422029
LOC100422032,100422032
LOC100422044,100422044
LOC100422053,100422053
LOC100422055,100422055
ABCF2P2,100422059
LOC100422076,100422076
LOC100422081,100422081
LOC100422088,100422088
LOC100422091,100422091
LOC100422094,100422094
LOC100422106,100422106
LOC100422179,100422179
LOC100422188,100422188
LOC100422189,100422189
LOC100422190,100422190
LOC100422194,100422194
EIF3EP4,100422200
LOC100422204,100422204
LOC100422209,100422209
LOC100422212,100422212
LOC100422213,100422213
LOC100422216,100422216
LOC100422225,100422225
LOC100422227,100422227
MAPRE1P3,100422229
LOC100422230,100422230
LOC100422232,100422232
LOC100422233,100422233
CYP4F36P,100422235
CYP4F23P,100422238
LOC100422241,100422241
LOC100422242,100422242
NPM1P27,100422243
CYP4F34P,100422247
NPM1P41,100422249
LOC100422250,100422250
EBAG9P1,100422254
NPM1P23,100422256
NPM1P29,100422259
NPM1P37,100422261
LOC100422263,100422263
CYP51P3,100422264
LOC100422265,100422265
LOC100422267,100422267
LOC100422268,100422268
NPM1P44,100422270
LOC100422271,100422271
NPM1P52,100422272
KCTD9P1,100422273
LOC100422274,100422274
LOC100422275,100422275
NPM1P49,100422284
LOC100422285,100422285
LOC100422286,100422286
LOC100422287,100422287
LOC100422288,100422288
LOC100422289,100422289
LOC100422292,100422292
LOC100422294,100422294
LOC100422296,100422296
LOC100422298,100422298
LOC100422299,100422299
LOC100422300,100422300
PSMC1P13,100422305
NPM1P43,100422309
LOC100422310,100422310
NPM1P24,100422312
NPM1P26,100422313
LOC100422315,100422315
NPM1P45,100422316
LOC100422317,100422317
LOC100422319,100422319
LOC100422324,100422324
LOC100422325,100422325
QRSL1P2,100422330
LOC100422334,100422334
LOC100422337,100422337
LOC100422338,100422338
LOC100422339,100422339
LOC100422340,100422340
LOC100422341,100422341
PIGUP1,100422342
UPF3AP3,100422343
LOC100422344,100422344
LOC100422345,100422345
LOC100422346,100422346
LOC100422347,100422347
LOC100422348,100422348
PIGFP2,100422349
LOC100422352,100422352
CHCHD3P2,100422354
LOC100422363,100422363
LOC100422368,100422368
LOC100422369,100422369
RIMKLBP2,100422371
NDE1P1,100422372
QRSL1P3,100422374
LOC100422375,100422375
LOC100422376,100422376
PPP1R10P1,100422381
LOC100422382,100422382
POLR3DP1,100422384
LOC100422385,100422385
ADAD1P1,100422386
LOC100422391,100422391
LOC100422394,100422394
LOC100422395,100422395
LOC100422398,100422398
LOC100422399,100422399
LOC100422402,100422402
ADAD1P2,100422407
LOC100422408,100422408
PSMD8P1,100422411
LOC100422413,100422413
LOC100422414,100422414
LOC100422416,100422416
LOC100422417,100422417
LOC100422418,100422418
LOC100422426,100422426
NAPGP2,100422429
LOC100422431,100422431
LOC100422432,100422432
LOC100422434,100422434
LOC100422437,100422437
LOC100422438,100422438
LOC100422440,100422440
LOC100422441,100422441
NUDT19P5,100422445
LOC100422449,100422449
NUDT19P3,100422450
NUDT19P4,100422452
LOC100422453,100422453
LOC100422456,100422456
NUDT19P2,100422458
LOC100422463,100422463
NUDT21P1,100422467
LOC100422469,100422469
LOC100422471,100422471
LOC100422473,100422473
LOC100422478,100422478
LOC100422479,100422479
KRR1P1,100422486
LOC100422490,100422490
LOC100422491,100422491
LOC100422492,100422492
LOC100422493,100422493
LOC100422495,100422495
PRPF19P1,100422496
LOC100422497,100422497
LOC100422500,100422500
LOC100422501,100422501
LOC100422502,100422502
ATP8A2P1,100422505
LOC100422510,100422510
LOC100422513,100422513
ATP5F1P4,100422514
LOC100422517,100422517
LOC100422519,100422519
ATP5F1P1,100422523
LOC100422524,100422524
LOC100422526,100422526
LOC100422527,100422527
LOC100422528,100422528
LOC100422529,100422529
LOC100422530,100422530
FCF1P8,100422531
NDUFAF4P3,100422532
FCF1P1,100422533
FCF1P6,100422535
FCF1P7,100422536
LOC100422537,100422537
LOC100422538,100422538
VTI1BP4,100422540
HIRAP1,100422545
XRCC6P4,100422546
SLC16A1P1,100422547
LOC100422548,100422548
LOC100422549,100422549
SLC5A4P1,100422550
LOC100422556,100422556
LOC100422558,100422558
LOC100422559,100422559
LOC100422561,100422561
LOC100422562,100422562
LOC100422564,100422564
LOC100422580,100422580
LOC100422581,100422581
TCEB1P31,100422582
LOC100422587,100422587
LOC100422588,100422588
LOC100422589,100422589
SDHCP3,100422591
LOC100422593,100422593
PCMTD1P3,100422595
SDHCP4,100422598
SDHCP1,100422600
ST13P14,100422602
ST13P15,100422603
LOC100422604,100422604
ST13P16,100422605
SLC25A3P3,100422606
SLC25A24P2,100422608
LOC100422610,100422610
LOC100422611,100422611
LOC100422614,100422614
LOC100422622,100422622
LOC100422623,100422623
SLC25A15P1,100422624
GOT2P5,100422625
LOC100422627,100422627
LOC100422628,100422628
LOC100422633,100422633
CASP1P3,100422634
SLC25A15P3,100422635
SLC25A15P4,100422636
LOC100422637,100422637
LOC100422638,100422638
LOC100422639,100422639
LOC100422640,100422640
LOC100422641,100422641
SLC25A15P5,100422642
LOC100422644,100422644
LOC100422645,100422645
LOC100422646,100422646
LOC100422656,100422656
RAC1P6,100422657
LOC100422658,100422658
LOC100422666,100422666
LOC100422669,100422669
LOC100422671,100422671
YWHAQP7,100422674
LOC100422685,100422685
SLC25A6P3,100422686
LOC100422687,100422687
SLC25A6P4,100422690
ITGB1P1,100422691
LOC100422693,100422693
LOC100422694,100422694
LOC100422695,100422695
LOC100422696,100422696
LOC100422710,100422710
PRKRIRP2,100422711
PRKRIRP7,100422712
LOC100422713,100422713
PRKRIRP10,100422715
ST6GALNAC2P1,100422716
LOC100422717,100422717
LOC100422730,100422730
LOC100422737,100422737
LOC100422781,100422781
MIR1273C,100422821
MIR4300,100422823
MIR3128,100422824
MIR3160-2,100422825
MIR4274,100422826
MIR3160-1,100422827
MIR4287,100422828
MIR4319,100422829
MIR1302-9,100422831
MIR3191,100422832
MIR3188,100422833
MIR1302-10,100422834
MIR3183,100422835
MIR3180-3,100422836
MIR1193,100422837
MIR3119-1,100422839
MIR4317,100422840
MIR3174,100422841
MIR3074,100422842
MIR4293,100422843
MIR3118-3,100422844
MIR1233-2,100422845
MIR3164,100422846
MIR514B,100422847
MIR4283-2,100422848
MIR548T,100422849
MIR548V,100422850
MIR4316,100422851
MIR3182,100422853
MIR3187,100422854
MIR4301,100422855
MIR3123,100422856
MIR4318,100422857
MIR4285,100422858
MIR3136,100422859
MIR4292,100422860
MIR4306,100422861
MIR548S,100422862
MIR4265,100422863
MIR544B,100422864
MIR4320,100422865
MIR3115,100422866
MIR378C,100422867
MIR4270,100422868
MIR3152,100422869
MIR3180-1,100422870
MIR3117,100422871
MIR1244-3,100422872
MIR4297,100422873
MIR4279,100422874
MIR3192,100422875
MIR3148,100422876
MIR3202-2,100422877
MIR3168,100422878
MIR3124,100422879
MIR3162,100422880
MIR3170,100422881
MIR3120,100422882
MIR4325,100422883
MIR548U,100422884
MIR1244-2,100422885
MIR3179-2,100422886
MIR4280,100422887
MIR4264,100422888
MIR3194,100422889
MIR3118-5,100422890
MIR4327,100422891
MIR3157,100422892
MIR3154,100422893
MIR4260,100422894
MIR4294,100422895
MIR3140,100422896
MIR4302,100422897
MIR4255,100422898
MIR3190,100422899
MIR3158-1,100422900
MIR3135A,100422901
MIR3116-1,100422902
MIR4288,100422903
MIR3193,100422904
MIR4311,100422905
MIR3118-6,100422906
MIR3156-2,100422907
MIR3129,100422908
MIR4295,100422909
MIR2861,100422910
MIR500B,100422911
MIR3200,100422912
MIR320E,100422913
MIR4253,100422914
MIR3065,100422915
MIR3201,100422916
MIR4283-1,100422917
MIR3167,100422918
MIR1302-11,100422919
MIR548X,100422920
MIR1972-2,100422922
MIR548W,100422923
MIR4303,100422924
MIR4322,100422925
MIR3137,100422926
MIR4291,100422927
MIR3127,100422928
MIR4261,100422929
MIR4330,100422930
MIR4304,100422931
MIR4328,100422932
MIR378B,100422933
MIR3143,100422934
MIR3118-4,100422935
MIR3153,100422936
MIR4275,100422937
MIR3142,100422938
MIR3147,100422939
MIR4305,100422940
MIR4272,100422941
MIR3133,100422942
MIR3189,100422943
MIR3186,100422944
MIR4326,100422945
MIR3116-2,100422946
MIR3122,100422947
MIR4284,100422948
MIR3118-2,100422949
MIR3141,100422950
MIR3144,100422951
MIR4271,100422952
MIR3165,100422953
MIR4309,100422954
MIR4273,100422955
MIR3180-2,100422956
MIR3131,100422957
MIR4268,100422959
MIR3179-1,100422960
MIR4315-2,100422961
MIR4281,100422962
MIR4290,100422963
MIR3150A,100422964
MIR4263,100422965
MIR4277,100422966
MIR3146,100422967
MIR4251,100422968
MIR2909,100422969
MIR1273D,100422970
MIR4312,100422971
MIR3169,100422973
MIR3178,100422974
MIR4252,100422975
MIR4256,100422976
MIR1184-3,100422977
MIR3185,100422978
MIR4324,100422979
MIR4323,100422980
MIR3173,100422981
MIR4286,100422982
MIR4314,100422983
MIR4308,100422984
MIR1184-2,100422985
MIR3125,100422986
MIR3202-1,100422987
MIR3156-1,100422988
MIR3155A,100422989
MIR3134,100422990
MIR1260B,100422991
MIR3151,100422992
MIR3130-1,100422993
MIR4267,100422994
MIR3175,100422995
MIR4262,100422996
MIR4257,100422997
MIR3199-2,100422998
MIR4278,100422999
MIR3161,100423000
MIR3145,100423001
MIR3130-2,100423002
MIR3184,100423003
MIR4315-1,100423004
MIR4282,100423005
MIR3179-3,100423006
MIR3118-1,100423008
MIR4329,100423009
MIR3119-2,100423010
MIR3138,100423011
MIR3177,100423012
MIR4310,100423013
MIR3196,100423014
MIR4289,100423015
MIR3159,100423016
MIR3139,100423017
MIR3156-3,100423018
MIR4307,100423019
MIR4258,100423020
MIR4298,100423021
MIR3197,100423023
MIR1270-2,100423024
MIR3198-1,100423025
MIR4299,100423026
MIR4266,100423027
MIR4254,100423028
MIR3163,100423029
MIR3126,100423030
MIR4321,100423031
MIR3121,100423032
MIR3158-2,100423033
MIR3199-1,100423034
MIR4313,100423035
MIR2355,100423036
MIR3176,100423037
MIR3132,100423039
MIR3166,100423040
MIR4296,100423041
MIR4276,100423042
MIR4269,100423043
LOC100423044,100423044
LOC100423046,100423046
LOC100423060,100423060
ASNSP3,100423061
IGLL5,100423062
MYL6P2,100431168
KLRF2,100431172
RNY4P16,100431173
LOC100431174,100431174
LOC100431175,100431175
LOC100431177,100431177
NKAIN1P1,100462647
LOC100462648,100462648
LOC100462652,100462652
ATP6V1G1P6,100462732
ACTBP12,100462767
FTH1P22,100462772
RRAGAP1,100462776
FTLP9,100462780
MEMO1P3,100462782
MEMO1P4,100462785
FTLP18,100462786
CICP10,100462787
FTLP6,100462788
FTLP8,100462790
FTLP12,100462792
FTLP13,100462793
FTLP14,100462794
H2AFZP4,100462795
FTH1P24,100462797
FTH1P25,100462799
H2AFZP6,100462800
RSL24D1P8,100462809
RHOT1P3,100462810
RHOT1P2,100462811
FGFR3P1,100462812
RHOT1P1,100462813
FGFR3P2,100462815
FGFR3P3,100462816
USP9YP6,100462820
USP9YP7,100462821
EIF4A1P3,100462824
ATP7BP1,100462825
EIF4A1P13,100462826
GCNT1P4,100462829
EIF4A1P12,100462830
PNPLA4P1,100462832
ISCUP1,100462833
EIF3EP3,100462836
ATP6V1G1P3,100462838
ATP6V1G1P5,100462840
ATP6V1G1P4,100462843
ATP6V1E1P2,100462844
COX6B1P4,100462850
COX6B1P6,100462851
LSM6P2,100462857
ATP5LP8,100462862
ATP5LP6,100462865
TCEB1P21,100462866
TCEB1P6,100462867
TCEB1P7,100462868
TCEB1P8,100462869
TCEB1P9,100462870
TCEB1P10,100462871
TCEB1P11,100462872
TCEB1P4,100462873
TCEB1P12,100462874
TCEB1P13,100462875
TCEB1P14,100462876
TCEB1P15,100462877
TCEB1P16,100462878
TCEB1P17,100462879
TCEB1P19,100462880
TCEB1P23,100462881
TAF13P2,100462886
MINOS1P1,100462953
MINOS1P3,100462954
MINOS1P4,100462957
MTRNR2L1,100462977
MTRNR2L2,100462981
CCT5-2P,100462982
MTRNR2L3,100462983
HSPD1P22,100462984
HSPD1P16,100462985
HSPD1P17,100462986
HSPD1P13,100462987
LOC100462988,100462988
HSPD1P20,100462989
HSPD1P21,100462990
MTRNR2L4,100463285
CCT6P5,100463286
HSPD1P19,100463288
MTRNR2L5,100463289
MTRNR2L6,100463482
MTRNR2L8,100463486
MTRNR2L9,100463487
MTRNR2L10,100463488
MTRNR2L11,100463489
MTRNR2L12,100463498
MTRNR2L13,100463500
LSP1P1,100463528
OSBPL9P4,100498661
LINC00881,100498859
LINC00276,100499171
THAP9-AS1,100499177
LOC100499183,100499183
LOC100499191,100499191
LOC100499192,100499192
LOC100499194,100499194
LOC100499221,100499221
LOC100499223,100499223
USP2-AS1,100499227
GMFBP1,100499251
ZBTB12P1,100499252
SNRPBP1,100499258
CKS1BP4,100499259
BTF3P6,100499261
DYZ1L1,100499397
DYZ1L4,100499398
LOC100499399,100499399
LINC00987,100499405
DYZ1L6,100499409
DYZ1L7,100499411
DYZ1L16,100499412
TOMM22P1,100499416
TOMM22P2,100499417
MTCYBP1,100499418
TEX16P,100499435
DYZ1L19,100499437
DYZ1L20,100499438
DYZ1L23,100499442
DYZ1L27,100499443
MTND2P3,100499457
LINC00674,100499466
LINC00673,100499467
MTND1P1,100499468
MTND6P1,100499469
LOC100499471,100499471
MED13P1,100499481
CCDC180,100499483
LOC100499484,100499484
SRIP2,100499485
LOC100499489,100499489
LOC100499496,100499496
LOC100499497,100499497
PTP4A1P2,100499563
LOC100500719,100500719
PPIAP20,100500737
LOC100500773,100500773
USP9YP19,100500797
USP9YP23,100500798
MIR3659,100500801
MIR3685,100500802
MIR3919,100500803
MIR3654,100500804
MIR3607,100500805
MIR374C,100500807
MIR3917,100500808
MIR23C,100500809
MIR3620,100500810
MIR3621,100500811
MIR3677,100500812
MIR3646,100500813
MIR3616,100500814
MIR3687,100500815
MIR3649,100500816
MIR3612,100500817
MIR3945,100500818
MIR3609,100500819
MIR3655,100500820
MIR3910-1,100500821
MIR3937,100500822
MIR3920,100500823
MIR3650,100500824
MIR3660,100500825
MIR3909,100500826
MIR3614,100500827
MIR3619,100500828
MIR3943,100500829
MIR550B2,100500830
MIR3912,100500831
MIR3658,100500832
MIR3653,100500833
MIR3924,100500834
MIR3907,100500835
MIR3914-1,100500836
MIR3606,100500837
MIR3926-2,100500838
MIR3686,100500839
MIR3656,100500840
MIR3678,100500841
MIR3652,100500842
MIR3922,100500843
MIR3664,100500844
MIR642B,100500845
MIR3689A,100500846
MIR3615,100500847
MIR3916,100500849
MIR3682,100500850
MIR3918,100500851
MIR3180-4,100500852
MIR3605,100500853
MIR3671,100500854
MIR3713,100500855
MIR548Z,100500856
MIR3939,100500857
MIR3622A,100500858
MIR3921,100500859
MIR3618,100500860
MIR3665,100500861
MIR3648,100500862
MIR548AA1,100500863
MIR3929,100500864
MIR3936,100500865
MIR3941,100500866
MIR3684,100500867
MIR3913-2,100500868
MIR3672,100500869
MIR3926-1,100500870
MIR3622B,100500871
MIR3911,100500872
MIR3934,100500873
MIR3938,100500875
MIR3675,100500876
MIR3923,100500877
MIR3679,100500878
MIR3668,100500879
MIR3662,100500880
MIR3688-1,100500881
MIR3667,100500882
MIR550B1,100500883
MIR3681,100500884
MIR3925,100500885
MIR3683,100500886
MIR676,100500887
MIR3940,100500888
MIR3657,100500889
MIR3611,100500890
MIR3935,100500891
MIR3663,100500893
MIR3690,100500894
MIR548AA2,100500895
MIR3666,100500896
MIR3617,100500897
MIR3927,100500898
MIR3692,100500899
MIR3691,100500900
MIR3928,100500901
MIR3910-2,100500902
MIR3913-1,100500903
MIR3942,100500904
MIR3661,100500905
MIR3689B,100500906
MIR3150B,100500907
MIR3613,100500908
MIR3908,100500909
MIR3670-1,100500910
MIR3944,100500911
MIR3674,100500912
MIR3714,100500913
MIR3610,100500914
MIR3915,100500915
MIR3180-5,100500916
MIR3680-1,100500917
MIR3651,100500918
MIR548Y,100500919
MIR3914-2,100500920
LOC100500934,100500934
CCDC179,100500938
LOC100502572,100502572
BPIFB5P,100505383
IQCJ-SCHIP1,100505385
LOC100505474,100505474
SYNE1-AS1,100505475
T1560,100505477
LOC100505478,100505478
PRKAG2-AS1,100505483
ANKRD10-IT1,100505494
LOC100505495,100505495
LOC100505498,100505498
LOC100505501,100505501
LOC100505502,100505502
RPS17L,100505503
